OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
16036,1981,CA,USF,STF,BUCHANAN,,1981-08-08,1981-08-11,2,20090305,900,860.0576782,6,1,00000065,11234.99034,3480529.956
16037,1981,CA,USF,STF,DAVIDSON,,1981-01-21,1981-01-22,5,20090305,10,8.460105896,8,1,00000003,677.6589557,34236.83542
16038,1987,CA,USF,STF,MOORE,,1987-08-31,1987-08-31,1,20090305,20,23.30925179,8,1,00000194,1294.148078,94329.19274
16039,1987,CA,USF,STF,RIVER II,,1987-08-30,1987-09-04,1,20090305,565,701.4070435,8,1,00000181,9004.419026,2838493.708
16040,1987,CA,USF,STF,EVER,,1987-08-28,1987-08-29,2,20090305,550,519.2815552,8,1,00000156,7044.943871,2101458.003
16041,1987,CA,USF,STF,CALF,,1987-05-08,1987-05-08,1,20090305,4929,4929.292969,8,1,00000026,21902.34142,19948140.7
16042,1997,CA,USF,STF,NORTH SHORE,,1997-08-06,1997-08-07,9,20090305,18,9.998664856,2,1,00000041,1040.671521,40463.15963
16043,1997,CA,USF,STF,LYONS,,1997-10-05,1997-10-06,3,20090305,12,9.67496109,8,1,00000060,845.8421975,39153.178
16044,1987,CA,USF,STF,JARREL,,1987-09-03,1987-09-12,1,20090305,1749,1813.505493,8,1,00000237,12081.99024,7338996.592
16045,1987,CA,USF,STF,LARSON,00000215,1987-08-30,1987-09-10,1,Stanislaus Complex,48300,48086.96094,8,1,00000215,83188.49479,194601024.5
16046,1992,CA,USF,STF,RUBY,,1992-09-07,1992-09-09,3,20090305,3460,3872.959229,8,1,00000087,23403.47379,15673310.09
16047,2000,CA,USF,STF,CAMP,,2000-01-04,2000-01-11,5,20090305,60,41.44329834,6,1,00000002,2133.188325,167715.0857
16048,1991,CA,USF,STF,MOORE,,1991-01-20,1991-01-23,5,20090305,100,58.84504318,8,1,00000003,2411.658765,238137.4391
16049,1991,CA,USF,STF,EIGHT,,1991-09-04,1991-09-05,2,20090305,25,17.92004776,6,1,00000061,1024.938539,72519.86198
16050,2006,CA,USF,STF,LUMSDEN,,2006-08-11,2006-08-12,3,20090305,13,11.63747501,1,1,00000040,986.3785709,47095.1924
16051,2006,CA,USF,STF,STONE,,2006-09-24,2006-09-25,7,20090305,25,25.01275444,1,1,00000056,1607.45337,101223.0253
16052,2006,CA,USF,STF,SAND FLAT,,2006-09-03,2006-09-07,8,20090305,177,177.7768555,6,1,00000046,4625.414196,719437.3951
16053,1984,CA,USF,LNF,BADGER,00000000,1984-07-18,,1,,1971,1112.772583,8,1,00000063,13476.85644,4503231.095
16054,1990,CA,USF,SNF,SAVAGE,00000000,1990-08-30,1990-09-02,9,,1770,1942.038452,,,00000209,13503.91366,7859150.621
16055,2003,CA,CDF,BTU,SEVENTY,00006701,2003-06-24,2003-06-24,10,,386,608.4293823,2,1,00010478,7818.487115,2462226.417
16056,2008,CA,CDF,BDU,SPRINGS,002476,2008-03-02,2008-03-05,14,,84,87.27866364,1,1,,3328.941646,353204.2197
16057,2008,CA,CDF,BDU,BLUFF,002993,2008-03-16,2008-03-20,4,Fire Cause: Blown over camp stove.,680,766.7310181,1,1,,10708.45101,3102850.311
16058,2008,CA,CDF,BDU,GARNET,009873,2008-09-06,2008-09-07,2,,118,119.0969009,1,1,,4937.583605,481968.06
16059,2008,CA,CDF,BDU,FOXBOROUGH,011764,2008-10-22,2008-10-22,8,Fire Cause: Playing with Fireworks.,324,324.4346008,2,1,,7856.063423,1312940.194
16060,2008,CA,CDF,BDU,EMERALD,010136,2008-09-12,2008-09-12,6,,65,61.33983612,1,1,,2386.694404,248233.5146
16061,2008,CA,CDF,BEU,HIGHWAY_198,003906,2008-10-17,2008-10-17,10,,103,102.6033478,1,1,,4926.228697,415221.0182
16062,2008,CA,CDF,BEU,BROWN,002390,2008-06-22,2008-06-25,1,,3787,3786.915039,2,1,,21204.14475,15325101.55
16063,2008,CA,CDF,BEU,SARGEANTS,002373,2008-06-21,2008-06-21,1,,20,19.55886078,1,1,,1384.116045,79151.89864
16064,2008,CA,CDF,BEU,THOMPSON_CYN,002314,2008-06-18,2008-06-18,14,,102,101.7846985,1,1,,4953.913434,411908.0684
16065,2008,CA,CDF,BEU,SAN_JUAN_GRADE,002358,2008-06-20,2008-06-20,1,,20,21.6150856,5,1,,1275.538909,87473.14531
16066,2008,CA,CDF,BEU,COTTONWOOD,003008,2008-08-07,2008-08-07,2,,400,402.3952637,6,1,,7550.613868,1628435.842
16067,2008,CA,BLM,CDD,CARRIZO,006747,2008-06-19,2008-06-19,10, ,45,46.81315994,6,1,,2248.049155,189446.1383
16068,2008,CA,BLM,CDD,MOUNTAIN,006935,2008-06-23,2008-06-23,1, ,53,52.84164429,2,1,,2096.437057,213842.5486
16069,2008,CA,BLM,CDD,ACOMA,006343,2008-06-07,2008-06-07,9, ,356,356.72052,1,1,,5421.416619,1443596.726
16070,2008,CA,BLM,CDD,BORDER 15,008305,2008-08-06,2008-08-06,19,Hand drawn from 3313s map,20,20.17847252,6,1,,2613.610857,81659.3837
16071,2008,CA,BLM,CDD,LAKE,006234,2008-06-03,2008-06-03,14, ,146,146.2467804,6,1,,3565.707088,591839.6965
16072,2008,NV,BLM,NOD,MASSACRE,,2008-07-21,2008-07-21,1, ,17,17.40460014,1,1,,1663.564962,70433.9171
16073,2008,CA,BLM,NOD,PAINTERS,,2008-06-21,2008-06-22,1, ,15,14.70554256,1,1,,1231.471239,59511.2202
16074,2008,CA,CDF,BTU,BTU LIGHTNING COMPLEX,007660,2008-07-02,2008-07-24,1,CAL FIRE Team 9,,53699.33203,2,1,,204677.5831,217313484.4
16075,2008,CA,CDF,CZU,CASTLE,006587,2008-07-14,2008-07-21,14,No structures destroyed or damaged,20,19.17148399,1,1,,1162.622298,77584.24574
16076,2008,CA,CDF,CZU,TRABING,005581,2008-06-20,2008-06-22,10,75 structures destroyed,590,594.2644653,1,1,,7714.385239,2404902.972
16077,2008,CA,CDF,CZU,MARTIN,005238,2008-06-11,2008-06-16,4,11 structures destroyed,520,482.7904053,1,1,,8416.491397,1953783.403
16078,2008,CA,CDF,CZU,QUARRY,005708,2008-06-22,2008-06-22,4,No structures destroyed or damaged,210,210.6067352,1,1,,3656.923134,852295.1909
16079,2008,CA,CDF,HUU,PARADISE,003423,2008-06-21,2008-08-01,1,,1076,1071.649536,2,1,,10337.7267,4336811.843
16080,2008,CA,CDF,HUU,HIGH,003395,2008-06-20,2008-06-22,1,,20,28.82494164,1,1,,1694.981588,116650.4015
16081,2008,CA,CDF,HUU,LARABEE 3,003405,2008-06-20,2008-06-21,1,,2,28.75349808,1,1,,1775.263171,116361.2761
16082,2008,CA,CDF,HUU,REDCREST 2,003396,2008-06-20,2008-06-21,1,,30,30.04971886,1,1,,2186.632339,121606.899
16083,2008,CA,CDF,HUU,IAQUA,004070,2008-07-12,2008-07-14,1,,15,41.50761414,1,1,,1750.746348,167975.3562
16084,2008,CA,CDF,HUU,BAY,006314,2008-10-09,2008-06-12,9,,78.4,56.64527893,1,1,,2362.5193,229235.3069
16085,2008,CA,CDF,HUU,STEWART,004969,2008-08-15,2008-08-16,11,,80,169.0448303,6,1,,3416.976158,684100.1448
16086,2008,CA,CDF,HUU,CARSON,003450,2008-06-21,2008-07-04,1,,55,65.41240692,6,1,,2635.073878,264714.6189
16087,2008,CA,CDF,HUU,COLONY,005560,2008-09-07,2008-09-08,7,,2,154.6619263,2,1,,3117.248047,625894.6299
16088,2008,CA,CCO,KRN,TULE,,2008-04-21,2008-04-21,7,,14.8,14.75790882,8,1,0812012,1665.716976,59723.13957
16089,2008,CA,CCO,KRN,GRAPEVINE-08,,2008-06-06,2008-06-07,1,,527,527.1841431,8,1,0816886,8219.415386,2133438.416
16090,2008,CA,CCO,KRN,SILVER QUEEN,,2008-07-31,2008-07-31,14,,,42.95287323,8,1,0823824,2485.345076,173824.1035
16091,2008,CA,CCO,KRN,RANCHERIA,,2008-09-08,2008-09-09,1,,24,24.80937386,8,1,0828299,1662.217413,100399.975
16092,2008,CA,CCO,KRN,COPUS,,2008-09-01,2008-09-01,,,,31.72547722,8,1,0827441,2789.106084,128388.4485
16093,2008,CA,CCO,KRN,SODA,,2008-07-10,2008-07-10,3,,1,46.29404831,8,1,0821569,3072.890144,187345.3688
16094,2008,CA,CCO,LAC,LOST,193741,2008-08-26,2008-08-26,8,Fire started on an established trail. Presume human caused. ,,167.1212006,7,1,193741,6421.405765,676315.5187
16095,2008,CA,CCO,LAC,D,202679,2008-09-06,,,,,64.27667236,7,,202679,3769.571437,260118.4545
16096,2008,CA,CCO,LAC,SESNON,231953,2008-10-13,,,,,14701.30762,7,,231953,76112.8693,59494080.79
16097,2008,CA,CCO,LAC,STORRS,110146,2008-05-16,,,,,81.80361938,7,,110146,2716.496488,331047.4947
16098,2008,CA,CDF,LMU,CORRAL FIRE,002759,2008-06-23,2008-07-21,1,,,12434.28906,2,,,44557.69823,50319780.6
16099,2008,CA,CDF,LMU,LOOKOUT FIRE,003409,2008-07-28,2008-07-29,14,Grass and brush mix with 1 structure and several outbuildings,,14.40442467,1,,,1304.676933,58292.6376
16100,2008,CA,CDF,LNU,GEYSERS,003395,2008-05-15,2008-05-17,5,Occured during strong North Wind Event,288,289.5544739,7,1,,5902.304918,1171785.375
16101,2008,CA,CDF,LNU,TAR,003400,2008-05-15,2008-05-16,11,Occured during strong North Wind Event,83,56.55867004,1,1,,2360.245099,228884.8105
16102,2008,CA,CDF,LNU,CLOVERDALE,004034,2008-05-31,2008-06-01,5,,17,17.30682182,1,1,,1383.961912,70038.22172
16103,2008,CA,CDF,LNU,PINE,004321,2008-06-10,2008-06-11,14,Fire burned into and around fire from 10 days prior,989,815.3442383,7,1,,10863.97907,3299580.975
16104,2008,CA,LRA,LNU,85,004180,2008-06-05,2008-06-05,2,Treated as a SRA incident,322,319.5644836,2,1,,6651.264748,1293231.616
16105,2008,CA,CDF,LNU,NIESTRATH,004603,2008-06-17,2008-06-17,11,,2.8,3.160264969,1,1,,578.4408216,12789.13861
16106,2008,CA,CDF,LNU,KELLY,004691,2008-06-19,2008-06-19,14,,23,32.61574554,5,1,,1809.278894,131991.2375
16107,2008,CA,CDF,LNU,20,004633,2008-06-18,2008-06-19,10,,50,47.91380692,2,1,,1712.038529,193900.2957
16108,2008,CA,CDF,LNU,INDIAN,002275,2008-04-03,2008-04-03,7,Walker fire in same summer absorbed this fire.,32,27.1542778,1,1,,1710.839592,109889.4641
16109,2008,CA,CDF,LNU,WALKER,004843,2008-06-22,2008-07-05,10,Late detection due to smoke from lightning fires,15000,11172.99707,7,1,,63189.54187,45215514.54
16110,2008,CA,CDF,LNU,AETNA,006598,2008-08-14,2008-08-14,11,,49,76.70026398,7,1,,2823.59965,310394.9497
16111,2008,CA,CDF,LNU,CAPELL,006635,2008-08-15,2008-08-15,14,Started on BOR Lake Berryessa Property,110,110.4022675,5,1,,3153.575193,446782.1104
16112,2008,CA,CDF,LNU,RED,006732,2008-08-18,2008-08-19,11,,182,161.0465698,5,1,,4516.136822,651732.3678
16113,2008,CA,CDF,LNU,DEER,008342,2008-10-10,2008-10-12,10,Occured during strong North Wind Event,300,233.1020813,2,1,,7975.359994,943330.6401
16114,2008,CA,CDF,LNU,WILD,004790,2008-06-21,2008-06-27,14,,4200,4101.976563,7,1,,22364.08623,16600110.37
16115,2008,CA,CDF,MEU,HARDY CREEK LIGHTNING,004973,2008-06-21,2008-07-11,1,Mendocino Lightning Complex,5354,5354.216309,1,1,,45460.87864,21667744.02
16116,2008,CA,CDF,MEU,LOST PIPE,005136,2008-07-04,2008-07-10,1,Mendocino Lightning Complex,1187,1187.171021,1,1,,15154.00188,4804310.463
16117,2008,CA,CDF,MEU,MIDDLE,004807,2008-06-23,2008-07-15,1,Mendocino Lightning Complex,2067,2067.143311,1,1,,21665.66779,8365432.418
16118,2008,CA,CDF,MEU,BRUSHY 3 ,004669,2008-06-21,2008-07-12,1,Mendocino Lightning Complex,327,327.0164185,1,1,,5703.712615,1323388.452
16119,2008,CA,CDF,MEU,TABLE MTN,004608,2008-06-20,2008-06-26,1,Mendocino Lightning Complex,146,145.8782196,1,1,,3899.219931,590348.185
16120,2008,CA,CDF,MEU,INDIAN,004884,2008-06-26,2008-07-12,1,Mendocino Lightning Complex,2096,2095.893555,1,1,,14892.46078,8481779.833
16121,2008,CA,CDF,MEU,COWSHED  LIGHTNING,004655,2008-06-21,2008-07-15,1,Mendocino Lightning Complex,4466,4465.680664,1,1,,24628.64947,18071968.81
16122,2008,CA,CDF,MEU,WILLIAMS,004682,2008-06-21,2008-06-27,1,Mendocino Lightning Complex,445,444.7132263,1,1,,5982.18372,1799690.581
16123,2008,CA,CDF,MEU,LOW GAP,005160,2008-07-04,2008-07-15,1,Mendocino Lightning Complex,1347,1347.432495,1,1,,13238.09654,5452865.924
16124,2008,CA,CDF,MEU,HORSE,005164,2008-06-28,2008-07-04,1,Mendocino Lightning Complex,576,576.2855835,1,1,,8384.564885,2332145.091
16125,2008,CA,CDF,MEU,LINCOLN,004597,2008-06-20,2008-06-22,1,Mendocino Lightning Complex,20,20.35214233,1,1,,1405.351078,82362.19729
16126,2008,CA,CDF,MEU,BRUSHY 8,004688,2008-06-21,2008-07-10,1,Mendocino Lightning Complex,97,96.79557037,1,1,,2494.913302,391717.7885
16127,2008,CA,CDF,MEU,BRUSHY 5,005151,2008-06-21,2008-06-25,1,Mendocino Lightning Complex,92,91.51268005,1,1,,3574.053634,370338.6781
16128,2008,CA,CDF,MEU,BRUSHY 4,005150,2008-07-04,2008-07-12,1,Mendocino Lightning Complex,181,181.1453705,1,1,,4518.477959,733069.3116
16129,2008,CA,CDF,MEU,RED MOUNTAIN LIGHTNING,004695,2008-06-21,2008-08-01,1,Mendocino Lightning Complex,7513,7513.306152,1,1,,37692.23853,30405270.43
16130,2008,CA,CDF,MEU,JACKS,004608,2008-06-20,2008-07-12,1,Mendocino Lightning Complex,729,729.335144,1,1,,8986.050564,2951514.581
16131,2008,CA,CDF,MEU,CLIFF RIDGE,004752,2008-06-22,2008-07-12,1,Mendocino Lightning Complex,4658,4657.563477,1,1,,23948.77217,18848489.82
16132,2008,CA,CDF,MEU,NAVARRO,004657,2008-06-21,2008-06-26,1,Mendocino Lightning Complex,1853,1852.740234,1,1,,14364.62229,7497773.826
16133,2008,CA,CDF,MEU,JACK SMITH,005155,2008-07-04,2008-07-12,1,Mendocino Lightning Complex,1538,1537.734253,1,1,,14180.46445,6222989.755
16134,2008,CA,CDF,MEU,ORR SERIES,005165,2008-07-04,2008-07-12,1,Mendocino Lightning Complex,3416,3416.338867,1,1,,23524.40567,13825432.8
16135,2008,CA,CDF,MEU,OSO,004673,2008-06-21,2008-07-12,1,Mendocino Lightning Complex,228,228.3132935,1,1,,5595.055783,923951.1278
16136,2008,CA,CDF,MEU,LITTLE JUAN CREEK (MRC),004941,2008-06-27,2008-07-15,1,Mendocino Lightning Complex,327,326.7026062,1,1,,9053.773169,1322118.592
16137,2008,CA,CDF,MEU,JAMESON,005152,2008-07-04,2008-07-12,1,Mendocino Lightning Complex,880,879.7822266,1,1,,10573.8797,3560352.47
16138,2008,CA,CDF,MEU,BUTCH,005132,2008-07-04,2008-07-04,1,Mendocino Lightning Complex,2367,2367.237305,1,1,,17096.52421,9579869.191
16139,2008,CA,CDF,MEU,SHAMROCK EAST,004691,2008-06-21,2008-07-12,1,Mendocino Lightning Complex,481,481.0017395,1,1,,6892.380993,1946545.015
16140,2008,CA,CDF,MEU,TRAVIS 1,005227,2008-07-05,2008-07-05,1,Mendocino Lightning Complex,1171,1171.231323,1,1,,9615.882404,4739804.804
16141,2008,CA,CDF,MEU,SUGARLOAF,004696,2008-06-21,2008-07-09,1,Mendocino Lightning Complex,6928,6927.816406,1,1,,28253.99857,28035877.53
16142,2008,CA,CDF,MEU,BURGER CREEK,005170,2008-07-04,2008-07-12,1,Mendocino Lightning Complex,452,451.6416321,1,1,,7548.628837,1827728.783
16143,2008,CA,CDF,MEU,SHAMROCK,004608,2008-06-20,2008-06-25,1,Mendocino Lightning Complex,52,51.64262009,1,1,,2048.247139,208990.2618
16144,2008,CA,CDF,MEU,BRUSHY 1,004639,2008-06-21,2008-06-26,1,Mendocino Lightning Complex,391,391.3163147,1,1,,4964.020283,1583600.9
16145,2008,CA,CDF,MEU,BLUE SLIDE 1,005127,2008-07-04,2008-07-14,1,"Mendocino Lightning Complex, merged w/ Blue Slide 2 lightning inc_num 5145",186,186.1272278,1,1,,3839.257524,753230.1771
16146,2008,CA,CDF,MEU,TRAVIS 3,005147,2008-07-04,2008-07-04,1,Mendocino Lightning Complex,25,24.53875351,1,1,,1273.716544,99304.81028
16147,2008,CA,CDF,MEU,CASOOSE CREEK,005139,2008-07-04,2008-07-04,1,Mendocino Lightning Complex,371,370.9718628,1,1,,4711.078442,1501269.86
16148,2008,CA,CDF,MEU,MIDDLE OUTLET LIGHTNING,005180,2008-07-04,2008-07-15,1,Mendocino Lightning Complex,135,134.8567657,1,1,,3324.562205,545745.9386
16149,2008,CA,CDF,MEU,BRUSHY 2,005149,2008-07-04,2008-07-08,1,Mendocino Lightning Complex,10,9.995989799,1,1,,849.0636396,40452.33365
16150,2008,CA,CDF,MEU,MURPHY RIDGE,005130,2008-07-04,2008-07-04,1,Mendocino Lightning Complex,272,271.5574646,1,1,,5024.016886,1098954.034
16151,2008,CA,CDF,MEU,PANTHER BASIN,005143,2008-07-04,2008-07-10,1,Mendocino Lightning Complex,68,68.32463837,1,1,,2635.048511,276499.9899
16152,2008,CA,CDF,MEU,BRUSHY 6,004706,2008-06-21,2008-07-10,1,Mendocino Lightning Complex,31,30.52596664,1,1,,1572.641242,123534.205
16153,2008,CA,CDF,MEU,BRUSHY 7,004689,2008-06-21,2008-06-25,1,Mendocino Lightning Complex,141,141.4437256,1,1,,3782.698743,572402.466
16154,2008,CA,CDF,MEU,FOLSOM,004656,2008-06-21,2008-07-08,1,Mendocino Lightning Complex,91,90.5483551,1,1,,2613.339712,366436.2057
16155,2008,CA,CDF,MEU,RIDEOUT,004732,2008-06-21,2008-07-08,1,Mendocino Lightning Complex,26,25.64104462,1,1,,1472.176658,103765.6252
16156,2008,CA,CDF,MEU,1-21 PORK LIGHTNING,005129,2008-07-04,2008-07-12,1,Mendocino Lightning Complex,403,403.0793762,1,1,,5851.256657,1631204.397
16157,2008,CA,CDF,MEU,TWO ROCK,004602,2008-06-20,2008-06-21,1,Mendocino Lightning Complex,4,4.111963272,1,1,,599.1228243,16640.52561
16158,2008,CA,CDF,MEU,5-12 WHIPPLE LIGHTNING,004658,2008-06-21,2008-06-30,1,Mendocino Lightning Complex,12,11.75384331,1,1,,1025.713995,47566.11475
16159,2008,CA,CDF,MEU,SHAMROCK WEST,004699,2008-06-21,2008-07-12,1,Mendocino Lightning Complex,46,45.76768875,1,1,,2238.531185,185215.2583
16160,2008,CA,CDF,MEU,BLUE NOSE,005144,2008-07-04,2008-07-04,1,Mendocino Lightning Complex,51,50.6206398,1,1,,1918.722515,204854.4549
16161,2008,CA,CDF,MEU,1-11 RAY SPRINGS LIGHTNING,005224,2008-06-26,2008-07-05,1,Mendocino Lightning Complex,0,0.177265048,1,1,,116.3119447,717.3662241
16162,2008,CA,CDF,MEU,RIVER 2,004608,2008-06-20,2008-07-06,1,Mendocino Lightning Complex,6,6.00767231,1,1,,1120.454366,24312.18754
16163,2008,CA,CDF,MEU,RIVER 1,005184,2008-07-04,2008-07-06,1,Mendocino Lightning Complex,1,0.833482027,1,1,,232.450737,3372.982127
16164,2008,CA,CDF,MEU,LEONARD LAKE,005161,2008-06-27,2008-07-04,1,Mendocino Lightning Complex,0,0.147558302,1,1,,93.0869756,597.1472843
16165,2008,CA,CDF,MEU,RED HILL,004608,2008-06-20,2008-07-15,1,Mendocino Lightning Complex,42,42.38305664,1,1,,3165.684182,171518.1406
16166,2008,CA,CDF,MEU,BURNS FLAT,004608,2008-06-20,2008-06-30,1,Mendocino Lightning Complex,29,28.97026634,1,1,,1303.612102,117238.5063
16167,2008,CA,CDF,MEU,BELL SPRINGS,005169,2008-07-04,2008-07-09,1,Mendocino Lightning Complex,90,89.97192383,1,1,,2672.512001,364103.4567
16168,2008,CA,CDF,MEU,NORTHFORK CAMP,004704,2008-06-21,2008-07-06,1,Mendocino Lightning Complex,9,8.512490273,1,1,,923.989685,34448.82536
16169,2008,CA,CDF,MEU,ALBION RIVER,004607,2008-06-20,2008-06-21,1,Mendocino Lightning Complex,2,2.101128578,1,1,,370.7743094,8502.965797
16170,2008,CA,CDF,MEU,5-10 CAVANAUGH LIGHTNING,004652,2008-06-21,2008-07-09,1,Mendocino Lightning Complex,24,23.62899971,1,1,,1733.625448,95623.16935
16171,2008,CA,CDF,MEU,4 MILE,004608,2008-06-20,2008-07-19,1,Mendocino Lightning Complex,6,6.258349419,1,1,,953.6609338,25326.64131
16172,2008,CA,CDF,MEU,RUNNING SPRINGS,004608,2008-06-20,2008-06-21,1,Mendocino Lightning Complex,12,11.79020214,1,1,,1836.314396,47713.25448
16173,2008,CA,CDF,MEU,ARCHER,004608,2008-06-20,2008-07-09,1,Mendocino Lightning Complex,8,7.744303703,1,1,,831.6598228,31340.0849
16174,2008,CA,CDF,MEU,SKUNK 1,005131,2008-07-04,2008-07-08,1,Mendocino Lightning Complex,0,8.073138237,1,1,,904.3193438,32670.82996
16175,2008,CA,CDF,MEU,1-6 SKUNK 2 LIGHTNING,005131,2008-06-25,2008-07-04,1,Mendocino Lightning Complex,0,1.913678765,1,1,,359.2352166,7744.383402
16176,2008,CA,CDF,MMU,TELEGRAPH,009779,2008-07-25,2008-08-01,9,,34091,34083.80078,3,1,00000068,87560.67403,137932242.5
16177,2008,CA,CDF,MMU,41 FIRE,007347,2008-06-10,2008-06-11,10,,3300,2592.28125,6,1,,16064.47936,10490589.75
16178,2008,CA,CDF,MMU,OLD TOLL,007976,2008-06-21,2008-06-23,1,,83,78.36745453,1,1,,4213.366053,317141.8365
16179,2008,CA,CDF,MMU,ROMERO,009594,2008-07-21,2008-07-22,10,,580,766.0438232,6,1,,9322.108674,3100069.327
16180,2008,CA,CDF,MMU,ROAD 600,007985,2008-06-21,2008-06-22,1,,2.02,2.017019749,1,1,,562.8714549,8162.589569
16181,2008,CA,CDF,MMU,HWY 140,007972,2008-06-21,2008-06-23,1,,,1566.288696,1,1,,29329.37647,6338545.23
16182,2008,CA,CDF,MMU,MILLERTON,007784,2008-06-18,2008-06-19,14,,175,175.1231995,1,1,,4681.48588,708698.4249
16183,2008,CA,CDF,MMU,COTTONWOOD,009015,2008-07-10,2008-07-11,10,,800,796.5697021,6,1,,9490.300902,3223603.257
16184,2008,CA,CDF,MMU,INDIAN PEAK,007986,2008-06-21,2008-06-23,1,,49,48.65504837,1,1,,2289.621133,196899.9931
16185,2008,CA,CCO,MRN,ANGEL ISLAND FIRE,082428,2008-10-13,2008-10-14,8,,380,302.9909058,1,1,08-2428,5543.707847,1226160.714
16186,2008,CA,CCO,MRN,BEACH FIRE,081477,2008-06-22,2008-06-22,11,,7,6.711593628,1,1,08-1477,1217.722684,27160.85553
16187,2008,CA,CDF,MVU,MONTE,007753,2008-08-01,2008-08-02,2,,220,217.4426422,6,1,,4206.435722,879959.1675
16188,2008,CA,CDF,MVU,HARBISON,005482,2008-06-07,2008-06-07,14,,165,84.89356995,4,1,,2941.495282,343552.0985
16189,2008,CA,CDF,MVU,BORDER #14,007817,2008-08-02,2008-08-03,14,,125,124.7484665,6,1,,5174.441758,504839.1277
16190,2008,CA,CDF,MVU,SHOCKEY,010642,2008-10-14,2008-10-14,,,138,131.3610229,4,1,,4596.896084,531599.1902
16191,2008,CA,CDF,MVU,CARRIZO,007879,2008-08-04,2008-08-04,14,,10,12.41234207,6,1,,1097.542875,50230.96639
16192,2008,CA,CDF,NEU,WISE,012393,2008-06-11,2008-06-11,14,,93,92.31745911,1,1,,3067.644658,373595.497
16193,2008,CA,CDF,NEU,BASELINE,012702,2008-06-15,2008-06-15,7,,12,12.63572216,1,1,,1288.251185,51134.95225
16194,2008,CA,CDF,NEU,RIFLE,010021,2008-05-11,2008-05-11,9,,15,18.57086563,1,1,,1175.553516,75153.62348
16195,2008,CA,CDF,NEU,SUNSET,021764,2008-10-11,2008-10-11,10,,0,49.57579422,1,1,,2523.732513,200626.116
16196,2008,CA,CDF,NEU,SPENCEVILLE,020381,2008-09-21,2008-09-21,9,,14,14.09739208,1,1,,1093.435939,57050.12208
16197,2008,CA,CDF,NEU,SHOOTING,017245,2008-08-11,2008-08-12,9,,10,20.24417877,1,1,,1402.353025,81925.28384
16198,2008,CA,LRA,NEU,RIEGO,019719,2008-09-12,2008-09-12,14,,26,26.45795822,1,1,,1522.650007,107071.5553
16199,2008,CA,CDF,NEU,PLANTZ,018865,2008-09-01,2008-09-01,14,,10,10.03084946,1,1,,794.7440678,40593.40841
16200,2008,CA,CDF,NEU,PHYLLIP,009781,2008-05-08,2008-05-08,14,,52,52.35505295,1,1,,4775.006958,211873.3859
16201,2008,CA,CDF,NEU,OLD,013940,2008-06-30,2008-06-30,14,,50,40.33804703,1,1,,2512.927455,163242.289
16202,2008,CA,CDF,NEU,NICOLAUS,012363,2008-06-11,2008-06-12,7,,47,48.18632126,1,1,,2969.709292,195003.1225
16203,2008,CA,CDF,NEU,FORESTHILL,013273,2008-06-21,2008-06-25,1,,75,54.55192947,1,1,,2212.266451,220763.8196
16204,2008,CA,LRA,NEU,LEVEE,017795,2008-08-18,2008-08-18,14,,41,41.09625244,1,1,,2284.404927,166310.636
16205,2008,CA,LRA,NEU,MYRNA,018885,2008-09-01,2008-09-01,14,,456,455.4774475,1,1,,12822.55964,1843251.781
16206,2008,CA,CDF,NEU,IOWA,012002,2008-06-06,2008-06-06,2,,58,57.84196472,1,1,,2601.840349,234078.1255
16207,2008,CA,CDF,NEU,TWENTY,013264,2008-06-21,2008-06-25,1,,1355,1355.439087,1,1,,12245.75343,5485267.356
16208,2008,CA,CDF,NEU,GLADDING,018862,2008-09-01,2008-09-05,7,,1090,1089.861938,1,1,,20233.18716,4410514.556
16209,2008,CA,CDF,NEU,RIOSA,015344,2008-07-18,2008-07-18,14,,110,80.08479309,1,1,,2610.003679,324091.6714
16210,2008,CA,CDF,NEU,GILARDI,012148,2008-06-08,2008-06-09,14,,12,12.41246223,1,1,,1393.509705,50231.4525
16211,2008,CA,CDF,NEU,FINLEY,018718,2008-08-30,2008-09-10,7,,110,102.8539886,1,1,,3489.688061,416235.3258
16212,2008,CA,CDF,NEU,RAVINE,013351,2008-06-22,2008-06-23,2,,23,23.0722332,1,1,,2120.837868,93370.01739
16213,2008,CA,CDF,NEU,DEL,010796,2008-05-21,2008-05-21,11,,15,14.37921238,1,1,,1768.921646,58190.60763
16214,2008,CA,CDF,NEU,ATHENS,010302,2008-05-15,2008-05-15,14,,69,69.0377655,1,1,,3413.85342,279385.9339
16215,2008,CA,CCO,SMP,CONEJO GRADE 1,,2008-06-21,2008-06-21,10,NPS found by roadside. Date from radio report. Burn starts at edge of asphalt. *,0.9,0.09079501,1,1,1,82.62348992,367.4343841
16216,2008,CA,CCO,VNC,LA JOLLA,,2008-10-15,2008-10-15,14,Fire started at edge of parking area. Presumably human-caused.,22.3,22.34558487,1,1,6,1693.115494,90429.37078
16217,2008,CA,LRA,LDF,SEPULVEDA,,2008-10-23,2008-10-23,14,Unknown presumed human ignition by road. Ground GPS by NPS.,,64.81574249,1,1,7,3094.912216,262299.9986
