FID,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,OBJECTID_1,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,Damaged__1
8479,18131,1985,CA,NPS,KNP,NORTH DOM,00000000,1985-07-11,1985-07-14,1, ,12,13.79290009,8,1,00000026,1200.33324,55817.97333,18131,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8480,18132,1985,CA,NPS,KNP,SUGARLOAF,00000000,1985-07-28,1985-11-18,1, ,3500,2847.860107,8,2,00000042,26224.04698,11524877.58,18132,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8481,18133,1985,CA,NPS,KNP,ACQUISTIT,00000000,1985-10-15,1985-10-19,1, ,80,140.348999,8,1,00000080,3960.073372,567973.8482,18133,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8496,18148,1985,CA,NPS,YNP,CONCERT,00000000,,,9, ,0,10.38440037,0,1,00000087,1099.468463,42024.01041,18148,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8497,18149,1985,CA,NPS,YNP,IRON,00000000,,,9, ,0,23.1923008,0,1,00000026,1206.035971,93855.78914,18149,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8636,18350,1985,CA,NPS,JTP,QUAILWASH,00000132,1985-07-09,1985-07-10,1, ,42,98.82389832,8,1,00000007,3336.602951,399926.2058,18350,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8657,18378,1985,CA,NPS,CNP,GENERATOR,00000000,1985-10-01,1985-10-01,2,"Location, perimeter corrected from original CHIS map. SACS loc off by 5.3km",15,11.1487999,7,0,00000001,1208.785381,45117.74702,18378,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8712,18444,1985,CA,NPS,YNP,PATE VALLEY,00000024,1985-06-30,1985-07-07,4, ,1761.3128,1761.319946,4,1,00000024,12837.53189,7127808.516,18444,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8721,18455,1985,CA,NPS,YNP,BARTLETT,00000035,1985-07-25,1985-11-10,1, ,1052.495705,1052.5,4,2,00000035,14760.25975,4259316.009,18455,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8722,18456,1985,CA,NPS,YNP,KENDRICK,00000034,1985-07-25,1985-11-10,1, ,1252.170215,1252.180054,4,2,00000034,17092.81864,5067373.335,18456,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8733,18467,1985,CA,NPS,YNP,BUCK,00000080,1985-08-09,1985-11-10,1, ,348.0629158,348.0639954,4,2,00000080,6211.815983,1408566.307,18467,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8734,18468,1985,CA,NPS,YNP,LOST BEAR,00000067,1985-07-28,1985-11-10,1, ,1017.747829,1017.75,4,2,00000067,12875.69295,4118695.8,18468,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8744,18478,1985,CA,NPS,YNP, ,00000021,,,1, ,141.5700458,141.5709991,4,2,00000021,3101.304339,572915.9392,18478,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8767,18515,1985,CA,NPS,YNP,MORRISON,00000085,1985-08-06,1985-11-10,1, ,44.51985512,44.52000046,8,2,00000085,1784.875028,180166.1831,18515,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8768,18516,1985,CA,NPS,YNP, ,00000078,1985-08-06,1985-11-10,1, ,113.1260811,113.1269989,8,2,00000078,4225.435211,457806.8383,18516,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8769,18517,1985,CA,NPS,YNP,KIWI,00000077,1985-08-06,1985-11-10,1, ,39.58494003,39.58509827,8,2,00000077,1582.472097,160195.2196,18517,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8770,18518,1985,CA,NPS,YNP,VINEYARD,00000075,1985-08-03,1985-11-10,1, ,69.47054683,69.47080231,8,2,00000075,3573.89727,281138.4501,18518,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8771,18519,1985,CA,NPS,YNP,QUITIN TIME,00000074,1985-08-03,1985-11-10,1, ,11.93069761,11.9307003,8,2,00000074,779.9785329,48282.01017,18519,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8772,18520,1985,CA,NPS,YNP,GONZO,00000073,1985-07-29,1985-11-10,1, ,62.28679017,62.28699875,8,2,00000073,2101.152361,252066.7057,18520,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8773,18521,1985,CA,NPS,YNP,NEW DRUB,00000072,1985-07-29,1985-11-10,1, ,105.4754894,105.4759979,8,2,00000072,3043.691541,426845.8698,18521,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
8774,18522,1985,CA,NPS,YNP,GLACIER,00000069,1985-07-30,1985-11-10,1, ,48.2216969,48.22190094,8,2,00000069,1863.278212,195147.0608,18522,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
619,2296,1986,CA,CCO,LAC, ,00000000,1986-06-25,,14, ,0,93.40799713,0,1,00000000,3042.930742,378008.559,2296,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
908,5536,1986,CA,CCO,LAC, ,00000000,1986-06-28,,14, ,0,231.5130005,0,1,00000000,5511.544079,936899.368,5536,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
909,5537,1986,CA,USF,SQF, ,00000000,1986-07-11,1986-07-11,9, ,540,729.2329712,8,1,00000048,6728.191241,2951102.361,5537,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
910,5538,1986,CA,CDF,MMU,CHASE,00001158,,,14, ,0,311.4679871,0,1,00000191,5231.47524,1260468.067,5538,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
911,5539,1986,CA,CDF,MMU,CHOW,00000755,,,14, ,0,538.4439697,0,1,00000126,9048.468584,2179007.051,5539,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
912,5540,1986,CA,CDF,MMU,COULTERVILLE,00001459,,,14, ,0,711.0570068,0,1,00000229,8020.385298,2877545.477,5540,0,1986,COULTERVILLE, ,IV,CDF,Madera-Mariposa, ,8/14/1986,8/14/1986,630,0,630,B,Arson,0, , , , , , , , ,0,0,0,0
913,5541,1986,CA,CDF,MMU,DAULTON,00000725,,,14, ,0,243.2709961,0,1,00000120,4291.124366,984484.6778,5541,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
914,5542,1986,CA,USF,CNF,CHARIOT,00000000,1986-06-08,,9, ,0,55.46210098,0,1,00000001,2226.614016,224447.2422,5542,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
915,5543,1986,CA,USF,CNF,ASSIST #118,00000000,1986-09-08,,9, ,0,43.05319977,0,1,00000019,1844.740279,174230.1,5543,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
916,5544,1986,CA,USF,CNF,ASSIST #65,00000000,1986-07-08,,9, ,0,107.560997,0,1,00000007,2812.560617,435283.9052,5544,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
917,5545,1986,CA,USF,CNF,SYCAMORE #2,00000000,1986-09-05,,14, ,0,34.1432991,0,1,00000017,1806.8546,138173.153,5545,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
918,5546,1986,CA,CDF,MVU,DOGPATCH #6,00002264,1986-08-19,,7, ,0,85.1053009,0,1,00000692,2665.334986,344409.067,5546,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
919,5547,1986,CA,CDF,MVU,TECATE#18,00002013,1986-08-01,,9, ,0,300.9890137,0,1,00000610,5421.559459,1218060.546,5547,0,1986,TECATE #18, ,III,CDF,San Diego, ,8/1/1986,8/1/1986,350,0,350,B,Arson,0, , , , , , , , ,0,0,0,0
920,5548,1986,CA,USF,CNF,TECATE,00000000,1986-06-18,,9, ,0,32.41730118,0,1,00000004,1781.761749,131187.9629,5548,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
921,5549,1986,CA,USF,CNF,HARMONY,00000000,1986-07-19,,9, ,0,41.0483017,0,1,00000010,1676.508748,166116.5451,5549,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
922,5550,1986,CA,USF,CNF,ASSIST #114,00000000,1986-09-06,,9, ,0,68.54019928,0,1,00000018,3585.868799,277372.3216,5550,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
923,5551,1986,CA,CDF,MVU,FLINN,00001522,1986-06-27,,8, ,0,605.1350098,0,1,00000415,7418.009945,2448893.269,5551,0,1986,FLINN, ,III,CDF,San Diego, ,6/27/1986,6/27/1986,680,0,680,B,Playing with fire,0, , , , , , , , ,0,0,0,0
924,5552,1986,CA,USF,CNF,PROCTOR,00000000,1986-06-08,,14, ,0,235.3430023,0,1,00000002,7866.333711,952400.7496,5552,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
925,5557,1986,CA,USF,CNF,DALEY #3,00000000,1986-06-15,,14, ,0,347.3370056,0,1,00000003,8032.46175,1405622.61,5557,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
926,5558,1986,CA,USF,CNF,OTAY #10,00000000,1986-08-09,,14, ,0,69.80069733,0,1,00000013,2421.459698,282473.5298,5558,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
927,5559,1986,CA,CDF,RRU, ,00025646,1986-09-01,,9, ,0,52.6772995,0,1,00001368,2086.408546,213177.6093,5559,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
928,5560,1986,CA,CDF,RRU, ,00022409,1986-08-02,,2, ,0,95.14959717,0,1,00001143,2454.875846,385056.6097,5560,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1022,5863,1986,CA,USF,MDF,BIRD,00000000,1986-06-02,1986-06-04,1, ,115,25.02140045,8,1,00000006,1348.152206,101257.8681,5863,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1023,5864,1986,CA,USF,MDF,SAND,00000000,1986-08-20,1986-08-21,1, ,35,9.459850311,8,1,00000071,859.2323474,38282.6481,5864,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1024,5865,1986,CA,USF,SRF,BOUNDRY,00000000,1986-08-05,1986-08-07,1, ,12.5,11.94970036,8,1,00000020,780.5388504,48358.76171,5865,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1025,5867,1986,CA,USF,KNF,ONEIL,00000000,1986-08-06,1986-08-09,1, ,100,64.87380219,8,1,00000070,2166.899535,262534.8507,5867,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1080,5996,1986,CA,CDF,SHU,TAMARACK,00003298,1986-08-27,,3, ,0,438.8890076,0,1,00000431,6971.711614,1776121.563,5996,0,1986,TAMARACK, ,II,CDF,Shasta-Trinity, ,8/27/1986,8/27/1986,450,0,450,T,Smoking,0, , , , , , , , ,0,0,0,0
1081,5997,1986,CA,USF,PNF, ,00000000,1986-08-16,,1, ,0,29.54669952,0,1,00000111,1362.767798,119571.1222,5997,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1082,5998,1986,CA,USF,PNF, ,00000000,1986-08-10,,14, ,0,23.31489944,0,1,00000102,1198.95402,94352.07475,5998,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1083,5999,1986,CA,USF,PNF, ,00000000,1986-08-16,,1, ,0,4.557919979,0,1,00000147,564.566066,18445.26057,5999,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1084,6000,1986,CA,USF,INF, ,00000000,1986-08-13,,1, ,0,538.0540161,0,1,00000059,6122.742971,2177425.521,6000,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1085,6001,1986,CA,USF,INF, ,00000000,1986-08-27,,1, ,0,40.1216011,0,1,00000073,1685.470675,162366.5058,6001,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1268,6965,1986,CA,CCO,LAC, ,00000000,1986-08-18,,14, ,0,42.71039963,0,1,00000000,1689.45383,172842.9724,6965,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1269,6966,1986,CA,CCO,LAC, ,00000000,1986-08-21,,14, ,0,20.82740021,0,1,00000000,1472.26823,84285.49627,6966,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1270,6967,1986,CA,CCO,LAC, ,00000000,1986-07-19,,14, ,0,22.69050026,0,1,00000000,1304.312647,91825.22306,6967,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1271,6968,1986,CA,CCO,LAC, ,00000000,1986-07-13,,14, ,0,54.52709961,0,1,00000000,1950.679811,220663.474,6968,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1305,7016,1986,CA,USF,INF, ,00000000,,,9, ,0,20.51049995,0,1,00005203,1303.804438,83003.24443,7016,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1606,8160,1986,CA,USF,SQF, ,00000000,1986-08-04,1986-08-04,7, ,30,17.95789909,8,1,00000104,1066.912529,72673.18419,8160,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1607,8161,1986,CA,USF,SQF, ,00000000,1986-07-11,1986-07-11,2, ,150,107.5830002,8,1,00000047,2606.463806,435372.5772,8161,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1608,8162,1986,CA,USF,SNF,DEER,00000000,1986-09-09,1986-09-20,3, ,11860,12409.7002,8,1,00000086,50276.91407,50220372.95,8162,0,1986,DEER, ,IV,USFS,Sierra NF, ,9/9/1986,9/19/1986,0,11860,11860,BG, ,0, , , , , , , , ,0,0,0,0
1736,8440,1986,CA,CDF,SLU,SUEY RANCH WEST,00000000,,,14, ,0,1409.089966,0,1,00000000,11683.95351,5702393.998,8440,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1737,8441,1986,CA,CDF,SLU,OLIVERA/BUGUNDA,00000000,,,14, ,0,291.9559937,0,1,00000000,4477.42057,1181504.658,8441,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1738,8442,1986,CA,CDF,SLU,RANCHITA,00000000,1986-08-26,,14, ,0,1831.189941,0,1,00000000,14048.65356,7410544.5,8442,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1739,8443,1986,CA,CDF,BEU,PANOCHE #2,00000710,1986-06-02,,14, ,0,1497.339966,0,1,00000000,10967.20229,6059538.69,8443,0,1986,PANOCHE #2, ,IV,CDF,San Benito-Monterey, ,6/2/1986,6/3/1986,1650,0,1650,BGA,Equipment use,0, , , , , , , , ,0,0,0,0
1740,8444,1986,CA,CDF,SLU, ,00001443,1986-07-12,,14, ,0,100.1500015,0,1,00000000,3842.616318,405293.6345,8444,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1792,8866,1986,CA,USF,TOI, ,00000000,1986-07-16,,2, ,0,3381.139893,0,1,00000029,16088.33182,13683004.66,8866,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1793,8867,1986,CA,USF,TOI, ,00000000,1986-08-02,,1, ,0,10.82670021,0,1,00000056,808.7662627,43814.15889,8867,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1794,8868,1986,CA,CCO,MRN,DEXTER #2,00001024,1986-07-06,,14, ,0,74.1006012,0,1,00000034,2202.001851,299874.3562,8868,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1795,8869,1986,CA,CCO,MRN,BLACK MOUNTAIN,00001128,1986-07-26,,14, ,0,67.20030212,0,1,00000051,2285.117852,271949.8654,8869,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1833,8925,1986,CA,USF,ENF, ,00000000,1986-10-29,1986-11-05,5, ,420,551.6619873,8,1,00000082,8699.653682,2232497.36,8925,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1834,8926,1986,CA,USF,SHF, ,00000000,1986-08-03,1986-08-04,2, ,525,490.401001,8,1,00000142,6733.78038,1984582.784,8926,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1835,8927,1986,CA,USF,PNF, ,00000000,1986-08-14,1986-08-18,3, ,149,117.8199997,8,1,00000108,3739.646844,476798.9453,8927,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1836,8928,1986,CA,USF,SNF,FINALLY,00000000,1986-06-22,1986-06-22,2, ,20,13.31630039,8,1,00000020,1085.999486,53889.27741,8928,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1837,8929,1986,CA,USF,SNF,SYCAMORE,00000000,1986-07-21,1986-07-24,1, ,1300,1545.76001,8,1,00000040,13069.59785,6255469.57,8929,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1838,8930,1986,CA,USF,SNF,BOB,00000000,1986-07-21,1986-07-21,1, ,30,18.65399933,8,1,00000042,1074.186929,75489.92511,8930,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1839,8931,1986,CA,USF,SNF,SHALER,00000000,1986-08-17,1986-08-17,2, ,20.5,14.11380005,8,1,00000073,902.2393883,57116.66383,8931,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1840,8932,1986,CA,USF,SNF,BROWNCONE,00000000,1986-12-26,1986-12-29,5, ,55,36.24489975,8,1,00000125,1658.726792,146677.7508,8932,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1841,8933,1986,CA,USF,INF, ,00000000,1986-11-29,1986-11-29,9, ,45,83.45880127,8,1,00000091,2839.375538,337745.9175,8933,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1842,8934,1986,CA,USF,SQF, ,00000000,1986-07-24,1986-07-30,1, ,20,6.623589993,8,1,00000100,754.6821208,26804.72829,8934,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1879,9014,1986,CA,CCO,LAC, ,00000000,1986-07-31,,14, ,0,53.03730011,0,1,00000000,2808.177545,214634.4434,9014,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1880,9015,1986,CA,CCO,LAC, ,00000000,1986-08-14,,14, ,0,41.50790024,0,1,00000000,1513.860576,167976.6734,9015,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1881,9016,1986,CA,CCO,KRN,LOS ALAMOS,00000000,1986-03-27,,14, ,0,12139.7998,0,1,00000000,41434.89565,49128086.35,9016,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
1882,9017,1986,CA,CDF,SHU,RI/ESCAPE,00000000,1986-08-01,,14, ,0,442.6470032,0,1,00000000,7785.730035,1791330.789,9017,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2135,10198,1986,CA,CCO,LAC, ,00000000,1986-07-01,,14, ,0,2.840749979,0,1,00000000,426.9185597,11496.11258,10198,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2136,10199,1986,CA,CCO,LAC, ,00000000,1986-11-02,,14, ,0,132.3939972,0,1,00000000,3048.275827,535781.2016,10199,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2137,10200,1986,CA,CCO,LAC, ,00000000,1986-10-01,,14, ,0,2.125920057,0,1,00000000,385.192006,8603.279538,10200,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2138,10201,1986,CA,CCO,LAC, ,00000000,1986-08-23,,14, ,0,38.27489853,0,1,00000000,2449.325356,154892.9133,10201,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2139,10202,1986,CA,CCO,LAC, ,00000000,1986-06-27,,14, ,0,62.34600067,0,1,00000000,2570.969385,252305.4906,10202,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2140,10203,1986,CA,CCO,LAC, ,00000000,,,14, ,0,6.395339966,0,1,00000000,1236.335131,25881.00364,10203,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2141,10204,1986,CA,CCO,LAC, ,00000000,1986-08-14,,14, ,0,10.78950024,0,1,00000000,933.266744,43663.62462,10204,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2305,10413,1986,CA,BLM,CCD, ,00000000,,,14, ,0,927.1339722,8,1,0000J615,8714.254711,3751977.508,10413,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2378,10511,1986,CA,CDF,BEU,BRYANT CANYON,00000628,1986-05-24,,14, ,0,2428.290039,0,1,00000101,14685.53045,9826924.476,10511,0,1986,BRYANT CANYON, ,IV,CDF,San Benito-Monterey, ,5/24/1986,5/24/1986,2677,0,2677,BG,Equipment use,0, , , , , , , , ,0,0,0,0
2379,10512,1986,CA,CDF,BEU,DEER VALLEY RANCH,00000822,1986-06-17,,14, ,0,1072.540039,0,1,00000159,10717.67741,4340426.94,10512,0,1986,DEER VALLEY RANCH, ,IV,CDF,San Benito-Monterey, ,6/17/1986,6/17/1986,960,0,960,WA,Equipment use,0, , , , , , , , ,0,0,0,0
2380,10513,1986,CA,CDF,BEU,GUIDOTTI,00002074,1986-12-30,,5, ,0,162.7599945,0,1,00000452,3383.756367,658665.0156,10513,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2381,10514,1986,CA,CDF,BEU,LOWES,00000903,1986-07-02,,14, ,0,2852.320068,0,1,00000186,17396.26228,11542909.72,10514,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2382,10515,1986,CA,CDF,BEU,RIVER,00001801,1986-11-06,,5, ,0,5468.669922,0,1,00000392,25660.65306,22130913.94,10515,0,1986,RIVER, ,IV,CDF,San Benito-Monterey, ,11/6/1986,11/8/1986,5375,0,5375,WBG,Debris,1, , , , , , , , ,0,0,1,0
2383,10516,1986,CA,CDF,FKU,CAMPBELL,00006242,1986-07-16,,14, ,0,592.651001,0,1,00000093,7406.285764,2398372.498,10516,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2384,10517,1986,CA,USF,CNF,CAMERON,00000000,1986-07-13,1986-07-14,9, ,150,130.826004,8,1,00000036,4653.547349,529432.7188,10517,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2385,10518,1986,CA,USF,CNF,LOST,00000000,1986-06-27,1986-06-28,7, ,80,64.17220306,8,1,00000024,2990.400942,259695.5309,10518,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2386,10519,1986,CA,USF,BDF, ,00000000,,,14, ,0,215.852005,0,1,00000000,4321.665141,873522.4625,10519,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2387,10520,1986,CA,USF,BDF, ,00000000,,,14, ,0,411.3099976,0,1,00000000,6687.89154,1664513.091,10520,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2388,10521,1986,CA,CDF,BDU,GLENWOOD,00006454,1986-05-31,,14, ,0,649.6450195,0,1,00010587,6345.813318,2629021.035,10521,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2585,10984,1986,CA,USF,TNF,RELIEF,00000000,1986-10-17,1986-10-22,1, ,40,53.19400024,0,1,00000120,1928.691697,215268.5796,10984,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2586,10985,1986,CA,USF,TNF,SLATE,00000000,1986-06-11,1986-06-12,1, ,0,2040.23999,0,1,00000013,11694.70542,8256550.183,10985,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2750,11190,1986,CA,BLM,BBD,GRIGORY,00000000,1986-10-14,1986-10-15,9, ,52,545.1959839,8,1,0000D099,7353.110918,2206329.955,11190,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2751,11191,1986,CA,BLM,NOD,RANGE,00000000,1986-09-07,1986-09-07,7, ,15,20.84679985,8,1,00000490,1105.70705,84364.07269,11191,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2752,11192,1986,CA,BLM,NOD,SHIRT,00000000,1986-08-22,1986-08-23,7, ,15,14.28559971,8,1,00000488,1000.103476,57811.60261,11192,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2753,11193,1986,CA,BLM,BBD,COTTONWOOD,00000000,1986-06-24,1986-06-24,7, ,40,48.12519836,8,1,0000D019,2215.332629,194755.8841,11193,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2754,11194,1986,CA,BLM,BBD,CYRUS CYN,00000000,1986-07-03,1986-07-04,7, ,130,210.3190002,8,1,0000D029,3550.459653,851131.7571,11194,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2757,11197,1986,CA,CCO,LAC, ,00000000,1986-06-26,,14, ,0,7.842150211,0,1,00000000,947.2241123,31736.05483,11197,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2758,11198,1986,CA,CCO,LAC, ,00000000,1986-08-18,,14, ,0,34.4917984,0,1,00000000,1598.448921,139583.3779,11198,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2759,11199,1986,CA,CCO,LAC, ,00000000,1986-08-17,,14, ,0,7.595320225,0,1,00000000,674.0586115,30737.1607,11199,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2760,11200,1986,CA,CCO,LAC, ,00000000,1986-09-13,,14, ,0,367.8250122,0,1,00000000,5574.335403,1488535.914,11200,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
2761,11201,1986,CA,CCO,LAC, ,00000000,1986-06-30,,14, ,0,596.7030029,0,1,00000000,8137.710773,2414770.79,11201,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,0
