YEAR_,FIRE_NAME,OBJECTID,STATE,AGENCY,UNIT_ID,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area,Year,FIRE_NAME,Region,DPA,Ranger_unit,Ranger_unit2,Start,Contained,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Incident_number,National_forest,County,County2,County3,Fire_name2,DPA2,Damaged_structures,Firefighter_fatalities,Civilian_fatalities
1995, ,13911,CA,CDF,RRU,46828,9/23/1995 0:00,,7,,,178.6972504,,1,1602,3365.59335,723162.1181,,,,,,,,,,,,,,,,,,,,,,,
1995, ,13912,CA,USF,BDF,0,,,14,,,60.2133408,,1,0,1875.828931,243674.7496,,,,,,,,,,,,,,,,,,,,,,,
1995, ,13963,CA,USF,SQF,0,9/7/1995 0:00,,9,,,33.842514,,1,71,1473.892108,136955.7911,,,,,,,,,,,,,,,,,,,,,,,
1995, ,13966,CA,USF,SQF,0,,,9,,,881.2746582,,1,95,9548.38236,3566391.919,,,,,,,,,,,,,,,,,,,,,,,
1995, ,13967,CA,USF,SQF,0,,,1,,,2.5084105,,1,35,415.8163614,10151.17662,,,,,,,,,,,,,,,,,,,,,,,
1995, ,13971,CA,USF,CNF,0,,,14,,,94.9394226,,1,11,2545.368357,384206.2189,,,,,,,,,,,,,,,,,,,,,,,
1995, ,13975,NV,USF,TOI,0,10/31/1995 0:00,,4,,,45.8104668,,1,51,3097.827279,185388.376,,,,,,,,,,,,,,,,,,,,,,,
1995,110TH FIRE,8324,CA,CCO,LAC,951435,9/23/1995 0:00,,14,,,321.3112183,,1,39,18009.43429,1300300.42,,,,,,,,,,,,,,,,,,,,,,,
1995,58 #2,13279,CA,BLM,BBD,0,7/13/1995 0:00,7/13/1995 0:00,3,,500,388.3562927,8,1,0000U915,6054.352154,1571622.125,,,,,,,,,,,,,,,,,,,,,,,
1995,7 TRIBES,13095,CA,USF,SRF,0,6/30/1995 0:00,6/30/1995 0:00,7,,2,2.4894745,8,1,10,356.2624447,10074.54579,,,,,,,,,,,,,,,,,,,,,,,
1995,ABERDEEN,14708,CA,BLM,BBD,0,9/3/1995 0:00,9/3/1995 0:00,1,,40,31.3414345,8,1,0000D011,1584.531435,126834.2878,,,,,,,,,,,,,,,,,,,,,,,
1995,APACHE,11339,CA,USF,BDF,0,9/25/1995 0:00,9/29/1995 0:00,7,,3500,2962.462402,8,1,172,25642.1116,11988660.2,,,,,,,,,,,,,,,,,,,,,,,
1995,ASHURST,14839,CA,BLM,BBD,0,7/30/1995 0:00,7/30/1995 0:00,11,,466,601.9321289,8,1,0000U959,8559.050629,2435932.867,,,,,,,,,,,,,,,,,,,,,,,
1995,ASPEN,12763,CA,DOD,AFV,616,7/6/1995 0:00,7/6/1995 0:00,8,,1.4,1.3560205,4,1,616,346.426587,5487.619984,,,,,,,,,,,,,,,,,,,,,,,
1995,AVENUE FIRE,11346,CA,CCO,LAC,951332,9/4/1995 0:00,,14,,,37.9881096,,1,95,2176.457868,153732.4268,,,,,,,,,,,,,,,,,,,,,,,
1995,BACK,13283,CA,BLM,BBD,0,7/29/1995 0:00,7/29/1995 0:00,1,,65,83.9860077,8,1,0000U950,2752.797305,339879.3165,,,,,,,,,,,,,,,,,,,,,,,
1995,BAGBY,13277,CA,BLM,BBD,0,7/22/1995 0:00,7/22/1995 0:00,4,,10,16.7418537,8,1,0000U889,1174.99865,67751.87587,,,,,,,,,,,,,,,,,,,,,,,
1995,BALD MTN. ESCAPE,13984,CA,CDF,SLU,0,,,14,,,2971.95459,,1,0,16129.86071,12027073.07,,,,,,,,,,,,,,,,,,,,,,,
1995,BARE,7495,CA,USF,ANF,0,7/23/1995 0:00,7/24/1995 0:00,9,,12,8.7092896,8,1,70,683.3397304,35245.24567,,,,,,,,,,,,,,,,,,,,,,,
1995,BEAR,13830,CA,USF,SNF,0,7/9/1995 0:00,7/11/1995 0:00,1,,17,7.9391637,8,1,19,653.0125676,32128.65523,,,,,,,,,,,,,,,,,,,,,,,
1995,BENTON,13958,CA,CDF,RRU,36811,7/30/1995 0:00,,7,,,399.1980896,,1,1129,5291.500909,1615497.366,,,,,,,,,,,,,,,,,,,,,,,
1995,BINGO,2937,CA,USF,SQF,0,9/7/1995 0:00,9/8/1995 0:00,7,,50,68.0064011,8,1,71,3451.732829,275212.1514,,,,,,,,,,,,,,,,,,,,,,,
1995,BITTERWATER,13097,CA,CDF,SLU,2427,7/24/1995 0:00,,14,,,65.2350388,,1,0,2880.268913,263996.8311,,,,,,,,,,,,,,,,,,,,,,,
1995,BLACK,13964,CA,USF,SQF,0,7/22/1995 0:00,7/23/1995 0:00,9,,64,56.501358,8,1,38,1833.974354,228652.8788,,,,,,,,,,,,,,,,,,,,,,,
1995,BLUFF,11342,CA,CDF,RRU,50406,10/13/1995 0:00,,4,,,2460.567139,,1,1738,21113.4221,9957562.251,,,,,,,,,,,,,,,,,,,,,,,
1995,BODFISH,14709,CA,BLM,BBD,0,9/10/1995 0:00,9/10/1995 0:00,3,,30,35.8343163,8,1,0000D018,2081.784016,145016.3252,,,,,,,,,,,,,,,,,,,,,,,
1995,BRIDAL,18207,CA,NPS,YNP,0,,,9, ,,161.2691193,,1,110,4342.169462,652632.9598,,,,,,,,,,,,,,,,,,,,,,,
1995,BROOK,2935,CA,USF,BDF,0,8/20/1995 0:00,8/20/1995 0:00,2,,26,25.5540447,8,1,118,1346.590045,103413.5495,,,,,,,,,,,,,,,,,,,,,,,
1995,BROOKTRAILS #2,13978,CA,CDF,MEU,0,7/5/1995 0:00,,14,,,692.9614258,,1,4,9624.526061,2804315.446,,,,,,,,,,,,,,,,,,,,,,,
1995,BUTTERFIELD,8271,CA,USF,CNF,0,6/19/1995 0:00,6/26/1995 0:00,7,,7083,6690.60791,8,1,10,27898.0761,27075930.55,,,,,,,,,,,,,,,,,,,,,,,
1995,BYERS,14627,CA,BLM,NOD,0,,,9,,170,251.7924957,8,1,0000D524,3953.283234,1018968.106,,,,,,,,,,,,,,,,,,,,,,,
1995,CAL STATE,11344,CA,USF,BDF,0,11/27/1995 0:00,11/28/1995 0:00,9,,262,224.3067017,8,1,0,4510.406266,907737.0016,,,,,,,,,,,,,,,,,,,,,,,
1995,CANNONBALL,14706,CA,BLM,NOD,0,8/2/1995 0:00,8/6/1995 0:00,9,,80,89.0750504,8,1,0000D644,2386.913271,360473.9504,,,,,,,,,,,,,,,,,,,,,,,
1995,CASTLE WF,18194,CA,NPS,KNP,0,11/9/1995 0:00,12/11/1995 0:00,18,,1600,1646.567017,8,1,79,18185.87708,6663420.244,,,,,,,,,,,,,,,,,,,,,,,
1995,CERRITOS,12021,CA,CDF,TCU,5371,9/29/1995 0:00,,14,,,843.9680176,,1,758,8383.591306,3415417.312,,,,,,,,,,,,,,,,,,,,,,,
1995,CHURCH,13810,CA,CDF,MVU,5279,7/29/1995 0:00,,14,,,163.4335022,,1,558,5132.136056,661391.9173,,,,,,,,,,,,,,,,,,,,,,,
1995,CONNESS,18534,CA,NPS,YNP,72,9/13/1995 0:00,12/11/1995 0:00,1,,197.9369802,197.9377747,8,2,72,4650.957262,801025.7525,,,,,,,,,,,,,,,,,,,,,,,
1995,CORRAL HOLLOW - PG&E,12746,CA,CDF,SCU,1560,7/9/1995 0:00,,11,,,253.2870636,,1,120,4955.749687,1025016.377,,,,,,,,,,,,,,,,,,,,,,,
1995,COSTA #2,12024,CA,CDF,SCU,1645,7/16/1995 0:00,,14,,,532.3634033,,1,138,6250.502189,2154398.361,,,,,,,,,,,,,,,,,,,,,,,
1995,COTTONWOOD,13397,CA,CDF,RRU,7871,,,14,,,530.9714966,,1,0,7984.849302,2148765.319,,,,,,,,,,,,,,,,,,,,,,,
1995,COVINGTON,18359,CA,NPS,JTP,9546,7/31/1995 0:00,8/4/1995 0:00,1,,5521,5154.069824,8,1,46,35371.26853,20857780.47,,,,,,,,,,,,,,,,,,,,,,,
1995,COW,13831,CA,USF,SQF,0,8/26/1995 0:00,8/26/1995 0:00,7,,150,306.7354126,8,1,57,4525.834698,1241314.207,,,,,,,,,,,,,,,,,,,,,,,
1995,COYOTE 1,13959,CA,CDF,RRU,6814,,,14,,,238.1237183,,1,0,5186.444362,963652.4928,,,,,,,,,,,,,,,,,,,,,,,
1995,CROWDER,11343,CA,USF,BDF,0,7/26/1995 0:00,7/26/1995 0:00,2,,1000,1062.990479,8,1,80,11656.9447,4301769.747,,,,,,,,,,,,,,,,,,,,,,,
1995,CUYAMA,13278,CA,BLM,BBD,0,7/10/1995 0:00,7/10/1995 0:00,2,,37,29.1559124,8,1,0000U907,1753.103033,117989.792,,,,,,,,,,,,,,,,,,,,,,,
1995,DAWSON,13402,CA,CDF,RRU,34850,7/20/1995 0:00,,8,,,4717.969238,,1,1030,26939.71364,19092943.91,,,,,,,,,,,,,,,,,,,,,,,
1995,DELTA FIRE,8323,CA,CCO,LAC,951296,8/29/1995 0:00,,14,,,455.3564148,,1,74,9237.393746,1842761.995,,,,,,,,,,,,,,,,,,,,,,,
1995,DEMO,13013,CA,BLM,NOD,0,,,2,,639,446.6684875,8,1,0000D463,5947.92284,1807603.232,,,,,,,,,,,,,,,,,,,,,,,
1995,DESERT FIRE,8335,CA,CCO,LAC,0,7/2/1995 0:00,,14,,,245.6350403,,1,0,5800.131625,994049.7536,,,,,,,,,,,,,,,,,,,,,,,
1995,DEVILS DEN,10400,CA,CCO,KRN,0,6/22/1995 0:00,,10,,,760.5529785,,1,0,7518.409361,3077848.799,,,,,,,,,,,,,,,,,,,,,,,
1995,EASTSIDE FIRE,8326,CA,CCO,LAC,951114,7/28/1995 0:00,,14,,,457.7490234,,1,97,10156.60608,1852444.63,,,,,,,,,,,,,,,,,,,,,,,
1995,ECHO,11330,CA,CDF,RRU,42384,8/29/1995 0:00,,14,,,372.0555725,,1,1402,8237.75521,1505655.499,,,,,,,,,,,,,,,,,,,,,,,
1995,EDEN GROV,18195,CA,NPS,KNP,0,8/8/1995 0:00,8/12/1995 0:00,1,,1.5,1.1122245,8,1,36,419.9385483,4501.01248,,,,,,,,,,,,,,,,,,,,,,,
1995,EIGHTY EIGHT FIRE,13973,CA,CDF,LNU,4028,,,14,,,457.9708862,,1,246,6756.65012,1853342.436,,,,,,,,,,,,,,,,,,,,,,,
1995,EL MONTE,12590,CA,USF,CNF,0,8/27/1995 0:00,9/3/1995 0:00,3,,8100,8564.242188,8,1,45,44748.19227,34658258.92,,,,,,,,,,,,,,,,,,,,,,,
1995,ELK,13276,CA,BLM,BBD,0,6/25/1995 0:00,6/26/1995 0:00,11,,1837,1835.585815,8,1,0000U879,10942.03756,7428352.317,,,,,,,,,,,,,,,,,,,,,,,
1995,ELM,13915,CA,CDF,RRU,42674,8/31/1995 0:00,,9,,,347.5177917,,1,1422,5751.61781,1406354.585,,,,,,,,,,,,,,,,,,,,,,,
1995,ERSKINE,13965,CA,USF,SQF,0,9/15/1995 0:00,9/16/1995 0:00,9,,60,76.2648849,8,1,75,2499.45364,308633.0345,,,,,,,,,,,,,,,,,,,,,,,
1995,ESPERANZA,13392,CA,CDF,RRU,8072,,,14,,,249.321701,,1,0,5008.357045,1008969.117,,,,,,,,,,,,,,,,,,,,,,,
1995,EXCELSIOR,13398,CA,CDF,RRU,29803,6/23/1995 0:00,,14,,,1819.425293,,1,777,12613.39825,7362953.095,,,,,,,,,,,,,,,,,,,,,,,
1995,FORESTGATE,13812,CA,CDF,MVU,5278,7/29/1995 0:00,,3,,,1861.719971,,1,557,13441.05083,7534113.387,,,,,,,,,,,,,,,,,,,,,,,
1995,FREEWAY FIRE,12972,CA,CCO,LAC,951154,8/4/1995 0:00,,14,,,235.0569458,,1,57,5228.871951,951241.6947,,,,,,,,,,,,,,,,,,,,,,,
1995,FREEWAY FIRE NO II,12974,CA,CCO,LAC,951495,10/5/1995 0:00,,14,,,1233.456909,,1,93,16727.642,4991623.036,,,,,,,,,,,,,,,,,,,,,,,
1995,FRESNO#33,13280,CA,BLM,BBD,0,6/26/1995 0:00,6/26/1995 0:00,11,,35,42.9162445,8,1,0000U918,1756.679885,173675.883,,,,,,,,,,,,,,,,,,,,,,,
1995,GORDON,14313,CA,USF,ANF,0,10/12/1995 0:00,10/12/1995 0:00,8,,15,37.4828224,8,1,162,1788.224959,151687.5986,,,,,,,,,,,,,,,,,,,,,,,
1995,GRADE,12027,CA,CDF,MVU,0,11/30/1995 0:00,,14,,,160.9043274,,1,62,3407.871924,651156.7205,,,,,,,,,,,,,,,,,,,,,,,
1995,GRANITE,11331,CA,CDF,RRU,42895,9/1/1995 0:00,,3,,,487.93396,,1,1432,6582.358328,1974598.703,,,,,,,,,,,,,,,,,,,,,,,
1995,GRANT,12761,CA,DOD,AFV,842,10/4/1995 0:00,10/4/1995 0:00,11,,200,206.6387634,1,1,842,5523.428544,836237.4322,,,,,,,,,,,,,,,,,,,,,,,
1995,GUNTLEY,13976,CA,CDF,MEU,0,10/5/1995 0:00,,14,,,5186.787598,,1,311,27272.53528,20990185.18,,,,,,,,,,,,,,,,,,,,,,,
1995,HAUSER,13811,CA,USF,CNF,0,9/10/1995 0:00,9/10/1995 0:00,4,,25,41.9936562,8,1,64,1864.335596,169942.2902,,,,,,,,,,,,,,,,,,,,,,,
1995,HELESTER,5656,CA,USF,TNF,0,8/11/1995 0:00,8/16/1995 0:00,2, ,624,627.3761597,,1,22,6448.981063,2538901.159,,,,,,,,,,,,,,,,,,,,,,,
1995,HIGHWAY,11337,CA,CDF,RRU,6824,,,14,,,102.7129135,,1,0,3088.274878,415664.426,,,,,,,,,,,,,,,,,,,,,,,
1995,HONOLULU,14843,CA,BLM,BBD,0,8/15/1995 0:00,8/15/1995 0:00,7,,1430,8656.59668,8,1,0000U981,36114.04528,35032002.41,,,,,,,,,,,,,,,,,,,,,,,
1995,HOOPA SERIES,12618,CA,USF,SRF,0,8/11/1995 0:00,8/11/1995 0:00,7,,6,5.9743514,8,1,29,551.901625,24177.3416,,,,,,,,,,,,,,,,,,,,,,,
1995,HUNTER,14842,CA,BLM,BBD,0,8/6/1995 0:00,8/6/1995 0:00,2,,38,31.9817257,8,1,0000U965,1665.53739,129425.4508,,,,,,,,,,,,,,,,,,,,,,,
1995,HWY 149,12023,CA,CDF,BTU,8979,10/4/1995 0:00,,14,,,2139.80957,,1,10981,22781.2732,8659502.117,,,,,,,,,,,,,,,,,,,,,,,
1995,HWY 62,13403,CA,CDF,RRU,35322,7/22/1995 0:00,,7,,,1316.947266,,1,1054,9780.480177,5329496.392,,,,,,,,,,,,,,,,,,,,,,,
1995,HWY 91,13914,CA,CDF,RRU,6552,,,14,,,176.5598602,,1,0,4553.744609,714512.4186,,,,,,,,,,,,,,,,,,,,,,,
1995,J-I/C FIRE,11347,CA,CCO,LAC,959736,7/3/1995 0:00,,14,,,60.5635605,,1,5,3643.898436,245092.0268,,,,,,,,,,,,,,,,,,,,,,,
1995,KELLER,10403,CA,CCO,KRN,0,8/29/1995 0:00,,14,,,1140.423096,,1,0,9306.633797,4615128.571,,,,,,,,,,,,,,,,,,,,,,,
1995,KENETECH #7,12025,CA,CDF,SCU,2193,8/28/1995 0:00,,2,,,436.208374,,1,234,6335.563017,1765272.662,,,,,,,,,,,,,,,,,,,,,,,
1995,KENTUCKY,7497,CA,USF,ANF,0,7/6/1995 0:00,7/6/1995 0:00,9,,20,34.6938362,8,1,46,1458.90947,140400.9744,,,,,,,,,,,,,,,,,,,,,,,
1995,KESWICK,14707,CA,BLM,NOD,0,9/21/1995 0:00,9/21/1995 0:00,3,,15,16.7699566,8,1,0000D652,992.1629583,67865.60972,,,,,,,,,,,,,,,,,,,,,,,
1995,KINNELOA FIRE,8332,CA,CCO,LAC,0,7/7/1995 0:00,,14,,,23.5599556,,1,0,1261.52759,95343.76017,,,,,,,,,,,,,,,,,,,,,,,
1995,KNIGHT,13096,CA,USF,SRF,0,9/21/1995 0:00,9/21/1995 0:00,7,,20,19.9149876,8,1,41,1007.646045,80593.09708,,,,,,,,,,,,,,,,,,,,,,,
1995,LA CANADA FIRE,8330,CA,CCO,LAC,0,8/31/1995 0:00,,14,,,6.9214602,,1,0,641.2808623,28010.15635,,,,,,,,,,,,,,,,,,,,,,,
1995,LA CRESTA,11333,CA,CDF,RRU,8250,,,14,,,115.5712585,,1,0,4103.819778,467700.2792,,,,,,,,,,,,,,,,,,,,,,,
1995,LANCASTER FIRE,13962,CA,CCO,LAC,0,7/2/1995 0:00,,14,,,359.5724487,,1,0,9102.619116,1455138.054,,,,,,,,,,,,,,,,,,,,,,,
1995,LANTERMAN FIRE,8333,CA,CCO,LAC,0,8/30/1995 0:00,,14,,,8.2559757,,1,0,754.713005,33410.74961,,,,,,,,,,,,,,,,,,,,,,,
1995,LARSEN,14844,CA,BLM,BBD,0,8/19/1995 0:00,8/20/1995 0:00,7,,75,80.8418045,8,1,0000U988,2379.29348,327155.1711,,,,,,,,,,,,,,,,,,,,,,,
1995,LEONA FIRE,11348,CA,CCO,LAC,951039,7/14/1995 0:00,,14,,,96.411171,,1,24,3390.250805,390162.1563,,,,,,,,,,,,,,,,,,,,,,,
1995,LIME,10404,CA,CCO,KRN,0,10/5/1995 0:00,,14,,,130.7796936,,1,0,3995.251128,529246.6273,,,,,,,,,,,,,,,,,,,,,,,
1995,LINCOLN,11332,CA,CDF,RRU,7075,,,14,,,220.8180695,,1,0,5365.567681,893619.0056,,,,,,,,,,,,,,,,,,,,,,,
1995,LIVE OAK,8897,CA,USF,SQF,0,7/26/1995 0:00,7/26/1995 0:00,7,,170,175.3719482,8,1,41,3731.36505,709705.07,,,,,,,,,,,,,,,,,,,,,,,
1995,LOPEZ,13100,CA,CCO,KRN,0,7/30/1995 0:00,,1,,,1923.81897,,1,0,14675.41721,7785419.398,,,,,,,,,,,,,,,,,,,,,,,
1995,LOST,13979,CA,USF,MDF,0,9/16/1995 0:00,10/7/1995 0:00,1,,110,127.3312836,8,1,65,2872.770116,515291.4187,,,,,,,,,,,,,,,,,,,,,,,
1995,LOST HORSE,18363,CA,NPS,JTP,9547,7/31/1995 0:00,8/1/1995 0:00,1,,80,82.7893524,8,1,47,2295.481562,335036.619,,,,,,,,,,,,,,,,,,,,,,,
1995,LUZ,13407,CA,CDF,RRU,6566,,,14,,,113.082077,,1,0,3028.207062,457626.9425,,,,,,,,,,,,,,,,,,,,,,,
1995,MAYWOOD,13408,CA,CDF,RRU,6782,,,14,,,454.4753113,,1,0,6872.237418,1839196.349,,,,,,,,,,,,,,,,,,,,,,,
1995,MC CLURE,14841,CA,BLM,BBD,0,8/6/1995 0:00,8/8/1995 0:00,2,,120,92.4820938,8,1,0000U964,2528.688567,374261.7663,,,,,,,,,,,,,,,,,,,,,,,
1995,MCCAIN,8273,CA,CDF,MVU,9111,12/12/1995 0:00,,5,,,301.9305115,,1,1313,7812.69748,1221869.457,,,,,,,,,,,,,,,,,,,,,,,
1995,MCPHERSON,13269,CA,BLM,BBD,0,5/26/1995 0:00,5/26/1995 0:00,11,,100,179.4849701,8,1,0000U846,3284.077788,726349.9329,,,,,,,,,,,,,,,,,,,,,,,
1995,MEEKS,14805,CA,USF,TMU,0,11/5/1995 0:00,11/8/1995 0:00,5,,105,75.9672089,8,1,54,2577.319159,307428.3745,,,,,,,,,,,,,,,,,,,,,,,
1995,MIDNIGHT,13826,CA,USF,BDF,0,12/1/1995 0:00,12/1/1995 0:00,7,,46,45.8271484,8,1,232,2417.192441,185455.8954,,,,,,,,,,,,,,,,,,,,,,,
1995,MILL,15082,CA,USF,ENF,0,11/4/1995 0:00,11/5/1995 0:00,5,,104,103.5107498,8,1,49,3324.211166,418893.1451,,,,,,,,,,,,,,,,,,,,,,,
1995,MINE,13814,CA,CDF,MVU,3830,8/5/1995 0:00,,4,,,92.049614,,1,280,2644.157159,372511.5669,,,,,,,,,,,,,,,,,,,,,,,
1995,MINERS,13275,CA,BLM,BBD,0,6/21/1995 0:00,6/21/1995 0:00,2,,10,29.5614071,8,1,0000U870,1422.405351,119630.7725,,,,,,,,,,,,,,,,,,,,,,,
1995,MORENO,13404,CA,CDF,RRU,35423,7/23/1995 0:00,,3,,,946.5269775,,1,1056,8187.77289,3830458.668,,,,,,,,,,,,,,,,,,,,,,,
1995,MOTORNATU,12666,CA,NPS,KNP,0,8/8/1995 0:00,8/9/1995 0:00,18,,31.7,20.6883335,8,1,35,1739.803016,83722.71319,,,,,,,,,,,,,,,,,,,,,,,
1995,MURRAY,12022,CA,CDF,TCU,5525,10/6/1995 0:00,,9,,,272.2987061,,1,789,5385.011851,1101953.803,,,,,,,,,,,,,,,,,,,,,,,
1995,NEES,13968,CA,CDF,MMU,6314,5/8/1995 0:00,,14,,,1829.326904,,1,121,13637.64186,7403023.285,,,,,,,,,,,,,,,,,,,,,,,
1995,NICHOLS,13401,CA,CDF,RRU,31598,7/2/1995 0:00,,10,,,1264.274414,,1,859,11150.13163,5116337.27,,,,,,,,,,,,,,,,,,,,,,,
1995,NOBE,2936,CA,USF,SQF,0,11/19/1995 0:00,11/21/1995 0:00,5,,94,109.2070618,8,1,92,2816.541639,441945.3143,,,,,,,,,,,,,,,,,,,,,,,
1995,OAT,8888,CA,USF,SQF,0,9/25/1995 0:00,9/25/1995 0:00,3,,80,39.2502327,8,1,80,2427.625187,158840.0533,,,,,,,,,,,,,,,,,,,,,,,
1995,OLD TOLL,14840,CA,BLM,BBD,0,8/3/1995 0:00,8/3/1995 0:00,2,,35,35.3601875,8,1,0000U960,1362.166634,143097.5949,,,,,,,,,,,,,,,,,,,,,,,
1995,ORESTIMBA,12747,CA,CDF,SCU,2561,10/22/1995 0:00,,5,,,1772.717163,,1,327,16653.54318,7173931.675,,,,,,,,,,,,,,,,,,,,,,,
1995,OROFLAMME,12030,CA,CDF,MVU,0,5/27/1995 0:00,,14,,,92.7643204,,1,46,2706.048909,375403.8733,,,,,,,,,,,,,,,,,,,,,,,
1995,OTAY,13813,CA,CDF,MVU,0,12/9/1995 0:00,,14,,,64.3228073,,1,63,2085.665364,260305.1709,,,,,,,,,,,,,,,,,,,,,,,
1995,OUTLAW,13268,CA,BLM,BBD,0,5/24/1995 0:00,5/24/1995 0:00,7,,300,339.2361145,8,1,0000U843,9120.781687,1372839.817,,,,,,,,,,,,,,,,,,,,,,,
1995,OVERTURE,13913,CA,USF,BDF,0,7/31/1995 0:00,8/1/1995 0:00,9,,40,32.7300873,8,1,94,1393.803031,132453.9684,,,,,,,,,,,,,,,,,,,,,,,
1995,PACHECO,13969,CA,CDF,MMU,10807,,,14,,,219.5948944,,1,304,4644.402273,888669.0146,,,,,,,,,,,,,,,,,,,,,,,
1995,PALMDALE FIRE,11349,CA,CCO,LAC,951363,9/10/1995 0:00,,14,,,133.5668793,,1,70,5312.811471,540525.9594,,,,,,,,,,,,,,,,,,,,,,,
1995,PANOCHE,13093,CA,CDF,BEU,2019,,,14,,,485.0718079,,1,0,6934.238458,1963015.999,,,,,,,,,,,,,,,,,,,,,,,
1995,PANOCHE#2,13282,CA,BLM,BBD,0,7/26/1995 0:00,7/27/1995 0:00,11,,360,228.9627838,8,1,0000U943,4006.230268,926579.4819,,,,,,,,,,,,,,,,,,,,,,,
1995,PANTHER,13099,CA,USF,KNF,0,8/1/1995 0:00,8/2/1995 0:00,2,,3,2.5943735,8,1,69,512.6769079,10499.05727,,,,,,,,,,,,,,,,,,,,,,,
1995,PATTERSON PASS,12026,CA,CDF,SCU,2144,8/24/1995 0:00,,2,,,270.7740479,,1,223,4697.075946,1095783.688,,,,,,,,,,,,,,,,,,,,,,,
1995,PEACH,11334,CA,CDF,RRU,6828,,,14,,,476.7694092,,1,0,5470.223305,1929417.297,,,,,,,,,,,,,,,,,,,,,,,
1995,PEACH #2,2934,CA,USF,BDF,0,9/23/1995 0:00,9/23/1995 0:00,7,,170,163.9468842,8,1,167,3242.26164,663469.4751,,,,,,,,,,,,,,,,,,,,,,,
1995,PEARBLOSSOM FIRE,12971,CA,CCO,LAC,951228,8/8/1995 0:00,,14,,,66.4426117,,1,95,2548.292449,268883.7104,,,,,,,,,,,,,,,,,,,,,,,
1995,PEDRO,13284,CA,BLM,BBD,0,7/28/1995 0:00,7/28/1995 0:00,2,,20,16.1738663,8,1,0000U952,1023.978698,65453.31502,,,,,,,,,,,,,,,,,,,,,,,
1995,PEORIA,12020,CA,CDF,TCU,3581,7/16/1995 0:00,,2,,,3660.346191,,1,471,19194.80335,14812895.39,,,,,,,,,,,,,,,,,,,,,,,
1995,PILGRIM,13393,CA,CDF,BDU,45875,7/21/1995 0:00,,2,,,2081.421387,,1,571,27978.77346,8423213.409,,,,,,,,,,,,,,,,,,,,,,,
1995,PINE HILLS,12029,CA,CDF,MVU,0,10/27/1995 0:00,,14,,,58.6772842,,1,60,2714.932764,237458.5386,,,,,,,,,,,,,,,,,,,,,,,
1995,PINE_CANYON,12762,CA,DOD,AFV,632,7/12/1995 0:00,7/12/1995 0:00,18,,35,32.974865,4,1,632,2589.802337,133444.5495,,,,,,,,,,,,,,,,,,,,,,,
1995,POE,10399,CA,CCO,KRN,0,7/9/1995 0:00,,2,,,427.4909973,,1,0,6817.59941,1729994.705,,,,,,,,,,,,,,,,,,,,,,,
1995,POLE,8898,CA,USF,INF,0,6/14/1995 0:00,7/20/1995 0:00,9,,5550,4746.750488,8,1,5,28414.30435,19209417.67,,,,,,,,,,,,,,,,,,,,,,,
1995,POMONA FIRE,8334,CA,CCO,LAC,0,8/30/1995 0:00,,14,,,22.4117889,,1,0,1265.209364,90697.29205,,,,,,,,,,,,,,,,,,,,,,,
1995,PONY,11611,CA,USF,KNF,0,8/1/1995 0:00,8/15/1995 0:00,4,,2095,1710.298462,8,1,70,11563.92088,6921332.343,,,,,,,,,,,,,,,,,,,,,,,
1995,POWAY,8270,CA,CDF,MVU,0,8/31/1995 0:00,,14,,,1680.447876,,1,56,13241.96525,6800531.121,,,,,,,,,,,,,,,,,,,,,,,
1995,POWERHOUSE #2/#3 ,11345,CA,CDF,FKU,35957,8/23/1995 0:00,8/31/1995 0:00,7,UFS LOCAL NUMBERS 048 AND 050,642,624.1534424,,1,165,6433.264573,2525859.481,,,,,,,,,,,,,,,,,,,,,,,
1995,PRIEST,14710,CA,BLM,BBD,0,9/15/1995 0:00,9/15/1995 0:00,2,,25,20.595396,8,1,0000D030,1058.887616,83346.61015,,,,,,,,,,,,,,,,,,,,,,,
1995,PRIEST FIRE,13974,CA,CDF,LNU,4899,,,14,,,5112.608398,,1,341,23836.82725,20689991.61,,,,,,,,,,,,,,,,,,,,,,,
1995,PUENTE HILLS FIRE,8331,CA,CCO,LAC,0,8/27/1995 0:00,,14,,,106.6294403,,1,0,3149.74853,431514.034,,,,,,,,,,,,,,,,,,,,,,,
1995,PUMP,10402,CA,CCO,KRN,0,8/15/1995 0:00,,7,,,8804.660156,,1,0,28731.76227,35631194.11,,,,,,,,,,,,,,,,,,,,,,,
1995,PYRAMID,13982,CA,CDF,FKU,38648,9/8/1995 0:00,,7,,,397.2837219,,1,186,7176.689994,1607750.138,,,,,,,,,,,,,,,,,,,,,,,
1995,QUAIL,14845,CA,BLM,BBD,0,8/23/1995 0:00,8/23/1995 0:00,2,,12,10.8064175,8,1,0000U997,753.4249045,43732.01832,,,,,,,,,,,,,,,,,,,,,,,
1995,RAIL,13828,CA,USF,BDF,0,10/18/1995 0:00,10/18/1995 0:00,7,,16,16.0413399,8,1,191,1011.383741,64917.00085,,,,,,,,,,,,,,,,,,,,,,,
1995,RANCH,10401,CA,CCO,KRN,0,8/25/1995 0:00,,2,,,414.5959473,,1,0,6311.592852,1677810.275,,,,,,,,,,,,,,,,,,,,,,,
